Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,5,,,,,2,11,40.00%
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,4,,,,,2,12,50.00%
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,4,,,,,2,13,50.00%
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,4,,,,,2,14,50.00%
55,Dominguez Hills,1,FTF + FTT,06021 + 06022,06022,Journalism,12,4,,,,,2,15,50.00%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,405,"$10,999","$20,440","$33,322","$24,154",319,1,78.77%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,370,"$15,783","$29,057","$40,654","$30,468",294,2,79.46%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,331,"$16,328","$31,741","$48,178","$33,812",256,3,77.34%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,281,"$21,397","$36,834","$53,337","$40,030",212,4,75.44%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,242,"$26,500","$43,056","$59,264","$44,742",174,5,71.90%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,211,"$30,685","$46,802","$62,371","$49,037",149,6,70.62%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,178,"$31,786","$51,478","$65,570","$51,739",126,7,70.79%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,155,"$26,644","$48,280","$72,189","$51,528",107,8,69.03%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,129,"$29,550","$52,425","$71,977","$53,909",86,9,66.67%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,104,"$33,160","$55,848","$79,191","$57,323",63,10,60.58%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,78,"$30,408","$60,787","$81,391","$57,266",44,11,56.41%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,63,"$50,708","$68,116","$80,336","$61,547",32,12,50.79%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,41,"$19,701","$55,027","$92,329","$57,541",16,13,39.02%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,17,,,,,3,14,17.65%
55,Dominguez Hills,1,FTF + FTT,06991,06991,Multimedia,423,16,,,,,3,15,18.75%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,486,"$17,347","$35,713","$55,045","$38,428",388,1,79.84%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,418,"$29,757","$47,210","$67,014","$50,586",328,2,78.47%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,346,"$35,971","$54,206","$74,465","$56,643",262,3,75.72%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,288,"$38,885","$54,529","$79,633","$60,452",212,4,73.61%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,256,"$42,695","$64,045","$88,034","$66,306",182,5,71.09%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,227,"$46,031","$66,975","$96,277","$72,068",150,6,66.08%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,199,"$50,393","$69,972","$98,154","$75,625",118,7,59.30%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,171,"$49,859","$71,819","$98,894","$75,597",95,8,55.56%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,163,"$50,639","$74,018","$105,548","$79,457",90,9,55.21%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,152,"$51,665","$75,159","$113,189","$81,435",79,10,51.97%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,146,"$50,618","$75,121","$113,485","$83,214",77,11,52.74%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,140,"$51,996","$82,294","$121,361","$87,955",72,12,51.43%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,131,"$53,284","$82,045","$118,580","$88,892",65,13,49.62%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,124,"$53,583","$89,277","$116,356","$92,614",60,14,48.39%
55,Dominguez Hills,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,549,114,"$47,150","$83,911","$128,845","$89,680",55,15,48.25%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,24,"$5,399","$14,761","$22,838","$14,857",21,1,87.50%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,22,"$14,971","$24,082","$30,665","$25,284",20,2,90.91%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,22,"$13,488","$29,659","$49,945","$31,509",19,3,86.36%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,22,"$18,026","$33,894","$40,647","$33,387",18,4,81.82%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,20,"$18,499","$36,166","$51,104","$33,277",17,5,85.00%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,19,"$28,674","$52,190","$68,701","$48,444",14,6,73.68%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,18,"$16,311","$59,065","$71,299","$50,422",14,7,77.78%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,16,"$41,783","$56,662","$69,958","$52,576",13,8,81.25%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,13,"$17,788","$50,133","$81,586","$52,216",11,9,84.62%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,12,"$55,247","$65,138","$79,605","$64,188",9,10,75.00%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,8,"$53,190","$69,194","$78,562","$61,961",6,11,75.00%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,5,,,,,3,12,60.00%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,4,,,,,1,13,25.00%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,3,,,,,1,14,33.33%
55,Dominguez Hills,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,26,2,,,,,1,15,50.00%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,565,"$15,235","$24,465","$33,226","$25,377",464,1,82.12%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,433,"$19,401","$30,409","$39,950","$30,179",340,2,78.52%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,319,"$19,810","$32,230","$42,308","$32,305",230,3,72.10%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,249,"$22,815","$35,036","$45,168","$35,028",167,4,67.07%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,199,"$20,839","$35,667","$51,034","$36,629",131,5,65.83%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,144,"$24,426","$40,320","$56,198","$39,822",78,6,54.17%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,110,"$27,538","$42,161","$57,643","$42,819",51,7,46.36%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,75,"$25,426","$44,400","$58,286","$41,797",25,8,33.33%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,53,"$32,261","$52,299","$59,104","$43,817",6,9,11.32%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,48,,,,,2,10,4.17%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,45,,,,,1,11,2.22%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,45,,,,,1,12,2.22%
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,44,,,,,,13,
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,44,,,,,,14,
55,Dominguez Hills,1,FTF + FTT,08231 + 08232,08232,Child Development,650,44,,,,,,15,
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,664,"$11,898","$20,127","$32,742","$24,512",564,1,84.94%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,556,"$14,306","$25,213","$43,579","$30,387",469,2,84.35%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,475,"$17,301","$32,006","$53,163","$36,061",386,3,81.26%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,394,"$19,331","$37,382","$59,849","$40,955",308,4,78.17%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,340,"$23,358","$45,086","$67,114","$47,204",258,5,75.88%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,287,"$30,448","$52,906","$75,493","$53,574",219,6,76.31%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,243,"$31,024","$51,557","$77,153","$53,594",189,7,77.78%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,216,"$33,787","$58,504","$78,247","$56,069",161,8,74.54%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,196,"$27,599","$59,523","$83,438","$57,469",144,9,73.47%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,185,"$29,434","$59,707","$85,731","$58,377",139,10,75.14%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,167,"$33,226","$70,000","$88,044","$62,504",118,11,70.66%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,150,"$28,600","$72,600","$89,794","$63,437",106,12,70.67%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,131,"$44,935","$83,861","$94,895","$73,579",87,13,66.41%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,119,"$51,082","$85,950","$93,471","$73,646",77,14,64.71%
55,Dominguez Hills,1,FTF + FTT,08351,08351,Kinesiology,729,103,"$47,211","$85,599","$93,292","$72,203",64,15,62.14%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,326,"$9,901","$20,817","$33,360","$23,710",253,1,77.61%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,290,"$13,289","$27,956","$40,673","$29,420",224,2,77.24%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,260,"$17,351","$35,120","$51,242","$36,211",191,3,73.46%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,232,"$17,844","$36,429","$55,938","$37,942",168,4,72.41%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,207,"$23,897","$41,542","$59,565","$42,702",137,5,66.18%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,184,"$28,915","$45,467","$58,696","$44,817",117,6,63.59%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,167,"$35,592","$45,539","$61,922","$49,040",104,7,62.28%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,136,"$30,494","$49,768","$65,470","$50,899",87,8,63.97%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,121,"$30,205","$46,867","$64,584","$50,042",76,9,62.81%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,110,"$23,585","$44,126","$66,993","$50,689",65,10,59.09%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,99,"$36,707","$52,530","$72,579","$56,555",56,11,56.57%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,90,"$32,679","$47,821","$72,475","$55,159",53,12,58.89%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,80,"$32,898","$51,565","$75,823","$57,080",44,13,55.00%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,71,"$33,704","$53,421","$81,298","$58,639",37,14,52.11%
55,Dominguez Hills,1,FTF + FTT,10021 + 10022,10022,Art,346,59,"$34,852","$48,065","$86,532","$59,975",27,15,45.76%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,6,"$19,428","$29,361","$75,495","$42,726",5,1,83.33%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,6,"$12,026","$27,406","$82,696","$40,055",6,2,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,5,"$20,529","$35,192","$82,054","$45,414",5,3,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,5,"$20,929","$34,677","$36,572","$38,438",5,4,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,5,"$37,038","$43,604","$73,221","$55,542",5,5,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,4,,,,,4,6,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,2,,,,,2,7,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,2,,,,,2,8,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,2,,,,,2,9,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,2,,,,,2,10,100.00%
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,,,,,,,11,
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,,,,,,,12,
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,,,,,,,13,
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,,,,,,,14,
55,Dominguez Hills,1,FTF + FTT,10031,10031,Art History,6,,,,,,,15,
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,106,"$11,592","$20,516","$40,368","$25,288",75,1,70.75%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,100,"$21,791","$36,348","$52,818","$37,150",69,2,69.00%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,93,"$24,551","$38,366","$57,622","$42,191",66,3,70.97%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,80,"$33,941","$45,300","$65,831","$49,285",54,4,67.50%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,73,"$36,565","$53,703","$72,118","$55,161",50,5,68.49%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,61,"$41,294","$59,809","$76,026","$59,841",40,6,65.57%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,58,"$42,921","$64,687","$80,626","$66,098",36,7,62.07%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,54,"$46,194","$62,740","$83,339","$71,883",31,8,57.41%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,52,"$43,261","$70,600","$92,020","$69,502",29,9,55.77%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,51,"$45,974","$70,695","$93,645","$74,658",27,10,52.94%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,48,"$33,289","$67,724","$98,020","$69,777",27,11,56.25%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,46,"$31,537","$62,375","$88,946","$63,205",25,12,54.35%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,44,"$44,540","$59,181","$97,841","$67,339",23,13,52.27%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,44,"$47,726","$68,372","$101,087","$77,179",23,14,52.27%
55,Dominguez Hills,1,FTF + FTT,10051,10051,Music,112,42,"$51,174","$64,291","$103,661","$76,341",21,15,50.00%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,122,"$7,440","$16,489","$27,967","$21,216",97,1,79.51%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,110,"$13,385","$21,833","$35,733","$27,010",88,2,80.00%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,96,"$10,388","$27,817","$44,745","$31,803",69,3,71.88%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,91,"$10,394","$24,176","$43,612","$32,357",62,4,68.13%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,84,"$8,486","$22,989","$43,966","$28,695",59,5,70.24%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,75,"$5,034","$18,213","$32,331","$25,108",49,6,65.33%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,68,"$2,723","$19,624","$41,363","$28,011",44,7,64.71%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,65,"$8,826","$19,139","$65,155","$32,340",38,8,58.46%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,53,"$17,026","$37,852","$68,820","$41,100",29,9,54.72%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,49,"$8,754","$48,373","$81,697","$46,615",27,10,55.10%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,44,"$10,597","$42,780","$77,076","$44,448",24,11,54.55%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,41,"$22,250","$54,054","$81,431","$54,231",20,12,48.78%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,36,"$18,177","$58,212","$93,671","$55,923",18,13,50.00%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,33,"$49,704","$78,567","$96,601","$72,946",15,14,45.45%
55,Dominguez Hills,1,FTF + FTT,10071,10071,Theatre Arts,130,31,"$50,874","$84,599","$99,575","$73,755",14,15,45.16%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,17,"$14,468","$31,997","$39,035","$30,283",13,1,76.47%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,17,"$12,948","$31,403","$46,609","$31,931",12,2,70.59%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,14,"$16,013","$32,394","$49,005","$36,764",9,3,64.29%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,13,"$23,123","$46,034","$68,177","$46,351",8,4,61.54%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,11,"$23,357","$51,396","$75,546","$49,743",6,5,54.55%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,10,"$24,427","$56,098","$57,837","$49,007",5,6,50.00%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,9,,,,,4,7,44.44%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,7,,,,,3,8,42.86%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,6,,,,,1,9,16.67%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,6,,,,,1,10,16.67%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,5,,,,,1,11,20.00%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,5,,,,,1,12,20.00%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,5,,,,,1,13,20.00%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,5,,,,,1,14,20.00%
55,Dominguez Hills,1,FTF + FTT,10072,10072,Theatre Arts - Performance,17,5,,,,,1,15,20.00%
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,1,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,2,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,3,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,4,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,5,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,6,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,7,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,8,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,9,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,10,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,11,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,12,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,13,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,14,
55,Dominguez Hills,1,FTF + FTT,10101,10101,Cinema/Film,5,4,,,,,,15,
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,276,"$14,731","$26,485","$41,064","$29,849",233,1,84.42%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,264,"$16,803","$30,842","$49,128","$33,912",228,2,86.36%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,255,"$21,078","$35,023","$53,120","$39,113",212,3,83.14%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,238,"$21,714","$39,142","$56,972","$42,536",189,4,79.41%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,228,"$22,409","$40,816","$60,460","$43,847",185,5,81.14%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,218,"$23,269","$44,906","$62,876","$46,609",172,6,78.90%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,205,"$26,866","$45,343","$64,672","$48,397",159,7,77.56%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,194,"$27,278","$50,519","$70,808","$51,538",147,8,75.77%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,188,"$29,460","$52,168","$69,619","$52,768",143,9,76.06%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,181,"$29,255","$52,697","$73,792","$55,236",133,10,73.48%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,167,"$28,356","$55,377","$76,861","$55,571",124,11,74.25%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,156,"$30,335","$58,250","$81,073","$56,502",112,12,71.79%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,137,"$28,970","$57,624","$85,075","$57,375",101,13,73.72%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,119,"$30,901","$62,885","$89,305","$60,300",87,14,73.11%
55,Dominguez Hills,1,FTF + FTT,11051,11051,Spanish,284,103,"$36,363","$65,663","$90,012","$63,070",73,15,70.87%
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,"1,012",939,"$16,630","$31,193","$47,877","$36,491",796,1,84.77%
55,Dominguez Hills,1,FTF + FTT,12011,12011,Health Science,"1,012",805,"$23,321","$39,636","$60,194","$45,824",666,2,82.73%
