Campus,Location,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% students found
40,Long Beach,3,FTF,19141,19141,Geology,4,3,,,,,2,5,66.67%
40,Long Beach,3,FTF,19141,19141,Geology,4,2,,,,,,6,
40,Long Beach,3,FTF,19141,19141,Geology,4,2,,,,,,7,
40,Long Beach,3,FTF,19141,19141,Geology,4,2,,,,,,8,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,9,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,10,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,11,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,12,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,13,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,14,
40,Long Beach,3,FTF,19141,19141,Geology,4,1,,,,,,15,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,1,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,2,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,3,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,4,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,5,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,6,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,1,,,,,1,7,100.00%
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,8,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,9,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,10,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,11,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,12,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,13,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,14,
40,Long Beach,3,FTF,19171,19171,Earth Science,1,,,,,,,15,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,58,"$11,374","$26,291","$36,157","$25,391",35,1,60.34%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,53,"$17,143","$36,823","$49,075","$34,366",30,2,56.60%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,47,"$17,129","$38,688","$49,846","$35,639",24,3,51.06%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,40,"$17,267","$41,556","$57,247","$37,564",16,4,40.00%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,33,"$19,270","$48,832","$63,509","$45,752",10,5,30.30%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,26,"$43,145","$45,339","$48,592","$47,526",5,6,19.23%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,22,,,,,3,7,13.64%
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,20,,,,,,8,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,16,,,,,,9,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,10,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,11,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,12,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,13,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,14,
40,Long Beach,3,FTF,20011 + 20013,20013,Psychology,68,15,,,,,,15,
40,Long Beach,3,FTF,20993,20993,Human Development,21,17,"$20,011","$25,661","$30,972","$25,262",10,1,58.82%
40,Long Beach,3,FTF,20993,20993,Human Development,21,13,"$24,013","$32,342","$43,317","$33,927",6,2,46.15%
40,Long Beach,3,FTF,20993,20993,Human Development,21,10,"$21,282","$40,918","$49,017","$34,616",5,3,50.00%
40,Long Beach,3,FTF,20993,20993,Human Development,21,7,,,,,3,4,42.86%
40,Long Beach,3,FTF,20993,20993,Human Development,21,5,,,,,1,5,20.00%
40,Long Beach,3,FTF,20993,20993,Human Development,21,4,,,,,1,6,25.00%
40,Long Beach,3,FTF,20993,20993,Human Development,21,4,,,,,1,7,25.00%
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,8,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,9,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,10,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,11,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,12,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,13,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,14,
40,Long Beach,3,FTF,20993,20993,Human Development,21,2,,,,,,15,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,7,"$1,913","$5,210","$21,735","$21,709",5,1,71.43%
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,6,,,,,4,2,66.67%
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,5,,,,,3,3,60.00%
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,4,,,,,1,4,25.00%
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,4,,,,,1,5,25.00%
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,2,,,,,,6,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,7,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,8,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,9,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,10,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,11,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,12,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,13,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,14,
40,Long Beach,3,FTF,21025 + 21031,21031,Recreation Management & Administration,9,1,,,,,,15,
40,Long Beach,3,FTF,21041,21041,Social Work,9,9,"$23,476","$25,095","$47,894","$32,183",6,1,66.67%
40,Long Beach,3,FTF,21041,21041,Social Work,9,8,"$21,415","$30,166","$46,273","$31,902",6,2,75.00%
40,Long Beach,3,FTF,21041,21041,Social Work,9,6,,,,,4,3,66.67%
40,Long Beach,3,FTF,21041,21041,Social Work,9,3,,,,,1,4,33.33%
40,Long Beach,3,FTF,21041,21041,Social Work,9,3,,,,,1,5,33.33%
40,Long Beach,3,FTF,21041,21041,Social Work,9,3,,,,,,6,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,7,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,8,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,9,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,10,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,11,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,12,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,13,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,14,
40,Long Beach,3,FTF,21041,21041,Social Work,9,2,,,,,,15,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,49,"$14,832","$27,553","$45,826","$34,303",33,1,67.35%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,38,"$22,696","$40,754","$47,759","$45,376",25,2,65.79%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,32,"$34,127","$47,391","$62,296","$52,982",19,3,59.38%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,28,"$30,955","$52,305","$65,564","$49,292",16,4,57.14%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,26,"$39,522","$61,735","$80,576","$69,308",13,5,50.00%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,21,"$52,894","$75,076","$100,324","$77,514",8,6,38.10%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,15,,,,,4,7,26.67%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,13,,,,,3,8,23.08%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,9,,,,,1,9,11.11%
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,10,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,11,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,12,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,13,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,14,
40,Long Beach,3,FTF,21051,21051,Criminal Justice,61,8,,,,,,15,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,8,$631,"$5,444","$10,331","$6,375",5,1,62.50%
40,Long Beach,3,FTF,22021,22021,Anthropology,8,6,,,,,3,2,50.00%
40,Long Beach,3,FTF,22021,22021,Anthropology,8,6,,,,,2,3,33.33%
40,Long Beach,3,FTF,22021,22021,Anthropology,8,5,,,,,,4,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,3,,,,,,5,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,2,,,,,,6,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,2,,,,,,7,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,2,,,,,,8,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,9,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,10,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,11,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,12,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,13,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,14,
40,Long Beach,3,FTF,22021,22021,Anthropology,8,1,,,,,,15,
40,Long Beach,3,FTF,22041,22041,Economics,10,8,,,,,3,1,37.50%
40,Long Beach,3,FTF,22041,22041,Economics,10,6,,,,,3,2,50.00%
40,Long Beach,3,FTF,22041,22041,Economics,10,4,,,,,2,3,50.00%
40,Long Beach,3,FTF,22041,22041,Economics,10,2,,,,,1,4,50.00%
40,Long Beach,3,FTF,22041,22041,Economics,10,2,,,,,1,5,50.00%
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,6,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,7,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,8,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,9,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,10,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,11,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,12,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,13,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,14,
40,Long Beach,3,FTF,22041,22041,Economics,10,1,,,,,,15,
40,Long Beach,3,FTF,22051,22051,History,16,13,"$11,238","$17,628","$45,610","$26,796",9,1,69.23%
40,Long Beach,3,FTF,22051,22051,History,16,11,"$7,293","$25,192","$49,164","$26,245",7,2,63.64%
40,Long Beach,3,FTF,22051,22051,History,16,9,"$7,300","$21,846","$50,197","$29,215",6,3,66.67%
40,Long Beach,3,FTF,22051,22051,History,16,6,,,,,4,4,66.67%
40,Long Beach,3,FTF,22051,22051,History,16,5,,,,,3,5,60.00%
40,Long Beach,3,FTF,22051,22051,History,16,5,,,,,3,6,60.00%
40,Long Beach,3,FTF,22051,22051,History,16,3,,,,,1,7,33.33%
40,Long Beach,3,FTF,22051,22051,History,16,3,,,,,1,8,33.33%
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,9,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,10,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,11,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,12,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,13,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,14,
40,Long Beach,3,FTF,22051,22051,History,16,1,,,,,,15,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,1,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,2,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,3,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,4,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,5,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,6,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,1,,,,,,7,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,8,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,9,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,10,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,11,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,12,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,13,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,14,
40,Long Beach,3,FTF,22061 + 22063,22063,Geography,3,,,,,,,15,
40,Long Beach,3,FTF,22071,22071,Political Science,23,21,"$20,616","$28,113","$42,763","$29,808",14,1,66.67%
40,Long Beach,3,FTF,22071,22071,Political Science,23,16,"$37,433","$43,215","$49,942","$39,961",10,2,62.50%
40,Long Beach,3,FTF,22071,22071,Political Science,23,15,"$40,389","$52,982","$54,358","$45,646",9,3,60.00%
40,Long Beach,3,FTF,22071,22071,Political Science,23,13,"$50,872","$53,205","$65,945","$56,294",7,4,53.85%
40,Long Beach,3,FTF,22071,22071,Political Science,23,12,"$49,122","$54,796","$64,522","$53,446",6,5,50.00%
40,Long Beach,3,FTF,22071,22071,Political Science,23,9,,,,,4,6,44.44%
40,Long Beach,3,FTF,22071,22071,Political Science,23,7,,,,,3,7,42.86%
40,Long Beach,3,FTF,22071,22071,Political Science,23,5,,,,,2,8,40.00%
40,Long Beach,3,FTF,22071,22071,Political Science,23,3,,,,,1,9,33.33%
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,10,
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,11,
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,12,
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,13,
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,14,
40,Long Beach,3,FTF,22071,22071,Political Science,23,2,,,,,,15,
40,Long Beach,3,FTF,22081,22081,Sociology,33,29,"$12,073","$13,886","$26,362","$23,333",17,1,58.62%
40,Long Beach,3,FTF,22081,22081,Sociology,33,23,"$11,025","$14,806","$21,618","$23,436",14,2,60.87%
40,Long Beach,3,FTF,22081,22081,Sociology,33,22,"$22,337","$33,989","$57,745","$41,361",12,3,54.55%
40,Long Beach,3,FTF,22081,22081,Sociology,33,21,"$29,754","$47,291","$74,417","$49,542",12,4,57.14%
40,Long Beach,3,FTF,22081,22081,Sociology,33,18,"$22,150","$33,001","$54,465","$42,898",9,5,50.00%
40,Long Beach,3,FTF,22081,22081,Sociology,33,14,"$37,175","$56,214","$75,986","$60,753",5,6,35.71%
40,Long Beach,3,FTF,22081,22081,Sociology,33,10,,,,,3,7,30.00%
40,Long Beach,3,FTF,22081,22081,Sociology,33,9,,,,,2,8,22.22%
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,9,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,10,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,11,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,12,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,13,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,14,
40,Long Beach,3,FTF,22081,22081,Sociology,33,7,,,,,,15,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,1,,,,,,1,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,1,,,,,,2,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,3,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,4,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,5,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,6,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,7,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,8,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,9,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,10,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,11,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,12,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,13,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,14,
40,Long Beach,3,FTF,22111,22111,African-American Studies,1,,,,,,,15,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,1,,,,,1,1,100.00%
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,2,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,3,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,4,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,5,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,6,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,7,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,8,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,9,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,10,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,11,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,12,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,13,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,14,
40,Long Beach,3,FTF,22131,22131,Mexican-American Studies,2,,,,,,,15,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,1,,,,,1,1,100.00%
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,1,,,,,1,2,100.00%
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,1,,,,,1,3,100.00%
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,1,,,,,1,4,100.00%
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,5,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,6,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,7,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,8,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,9,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,10,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,11,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,12,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,13,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,14,
40,Long Beach,3,FTF,22990 + 49991,49991,Women's Studies,2,,,,,,,15,
40,Long Beach,3,FTF,22997,22997,International Studies,8,7,,,,,1,1,14.29%
40,Long Beach,3,FTF,22997,22997,International Studies,8,5,,,,,,2,
40,Long Beach,3,FTF,22997,22997,International Studies,8,5,,,,,,3,
40,Long Beach,3,FTF,22997,22997,International Studies,8,4,,,,,1,4,25.00%
40,Long Beach,3,FTF,22997,22997,International Studies,8,4,,,,,1,5,25.00%
40,Long Beach,3,FTF,22997,22997,International Studies,8,4,,,,,1,6,25.00%
40,Long Beach,3,FTF,22997,22997,International Studies,8,2,,,,,1,7,50.00%
40,Long Beach,3,FTF,22997,22997,International Studies,8,2,,,,,1,8,50.00%
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,9,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,10,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,11,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,12,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,13,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,14,
40,Long Beach,3,FTF,22997,22997,International Studies,8,1,,,,,,15,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,9,,,,,4,1,44.44%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,8,,,,,3,2,37.50%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,7,,,,,3,3,42.86%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,6,,,,,3,4,50.00%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,4,,,,,1,5,25.00%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,4,,,,,1,6,25.00%
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,7,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,8,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,9,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,10,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,11,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,12,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,13,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,14,
40,Long Beach,3,FTF,49011,49011,Environmental Studies,9,3,,,,,,15,
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,44,"$14,676","$24,700","$33,737","$25,172",28,1,63.64%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,35,"$14,936","$29,191","$39,987","$28,516",22,2,62.86%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,30,"$19,078","$38,671","$44,592","$31,801",17,3,56.67%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,25,"$22,717","$41,837","$51,500","$36,824",12,4,48.00%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,22,"$23,052","$33,925","$50,716","$34,807",10,5,45.45%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,21,"$26,423","$38,048","$51,623","$40,467",9,6,42.86%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,16,"$21,528","$44,609","$57,394","$43,354",8,7,50.00%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,11,,,,,3,8,27.27%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,7,,,,,2,9,28.57%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,6,,,,,1,10,16.67%
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,5,,,,,,11,
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,5,,,,,,12,
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,5,,,,,,13,
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,5,,,,,,14,
40,Long Beach,3,FTF,49012 + 49017,49017,Liberal Studies,53,5,,,,,,15,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,3,,,,,2,1,66.67%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,3,,,,,3,2,100.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,3,,,,,3,3,100.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,3,,,,,3,4,100.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,2,,,,,1,5,50.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,2,,,,,1,6,50.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,2,,,,,1,7,50.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,2,,,,,1,8,50.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,2,,,,,1,9,50.00%
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,1,,,,,,10,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,,,,,,,11,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,,,,,,,12,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,,,,,,,13,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,,,,,,,14,
40,Long Beach,3,FTT,00000,00000,Undeclared/Unknown,4,,,,,,,15,
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,33,"$25,466","$75,024","$102,938","$71,006",25,1,75.76%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,28,"$42,532","$82,515","$100,033","$77,400",21,2,75.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,24,"$56,472","$86,328","$125,596","$85,245",18,3,75.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,20,"$56,529","$88,029","$110,784","$83,109",14,4,70.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,19,"$47,295","$85,423","$115,505","$83,612",11,5,57.89%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,17,"$27,272","$78,513","$122,669","$77,996",10,6,58.82%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,11,"$55,546","$87,838","$89,872","$80,690",5,7,45.45%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,7,,,,,2,8,28.57%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,5,,,,,1,9,20.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,5,,,,,1,10,20.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,5,,,,,1,11,20.00%
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,4,,,,,,12,
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,4,,,,,,13,
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,4,,,,,,14,
40,Long Beach,3,FTT,00121 + 12031 + 12032,12032,Nursing,36,4,,,,,,15,
40,Long Beach,3,FTT,02031,02031,Interior Design,11,11,"$14,881","$26,402","$51,054","$30,406",6,1,54.55%
