Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
73,Channel Islands,3,FTT,10015,10015,Performing Arts,Government,1,,,,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Manufacturing,1,,,1,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Retail Trade,2,,,,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Information,,,,1,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Finance & Insurance,,,,1,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,1,,,,,
73,Channel Islands,3,FTT,10021 + 10022,10022,Art,Other Services,1,,,,,
73,Channel Islands,3,FTT,15011,15011,English,Retail Trade,2,,,,,
73,Channel Islands,3,FTT,15011,15011,English,Information,1,,,,,
73,Channel Islands,3,FTT,15011,15011,English,Finance & Insurance,1,,,,,
73,Channel Islands,3,FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",1,,,1,,
73,Channel Islands,3,FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,3,FTT,15011,15011,English,Educational Services,2,,,1,,
73,Channel Islands,3,FTT,15011,15011,English,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,3,FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",,,,1,,
73,Channel Islands,3,FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,3,FTT,17011,17011,Mathematics,Educational Services,1,,,,,
73,Channel Islands,3,FTT,17011,17011,Mathematics,Health Care & Social Assistance,,,,1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Wholesale Trade,1,,,,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Retail Trade,3,,,,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,2,,,1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",1,,,1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Educational Services,1,,,1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,7,"$45,060","$48,466",1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,2,,,1,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Non-Classified,1,,,,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Government,2,,,2,,
73,Channel Islands,3,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,1,,,,,
73,Channel Islands,3,FTT,22041,22041,Economics,Utilities,1,,,,,
73,Channel Islands,3,FTT,22041,22041,Economics,Retail Trade,1,,,,,
73,Channel Islands,3,FTT,22041,22041,Economics,Government,1,,,,,
73,Channel Islands,3,FTT,22051,22051,History,Mining,1,,,,,
73,Channel Islands,3,FTT,22051,22051,History,Manufacturing,2,,,2,,
73,Channel Islands,3,FTT,22051,22051,History,Wholesale Trade,,,,1,,
73,Channel Islands,3,FTT,22051,22051,History,Finance & Insurance,1,,,,,
73,Channel Islands,3,FTT,22051,22051,History,Real Estate & Rental & Leasing,1,,,1,,
73,Channel Islands,3,FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,3,FTT,22051,22051,History,Educational Services,1,,,1,,
73,Channel Islands,3,FTT,22051,22051,History,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,3,FTT,22051,22051,History,Non-Classified,1,,,,,
73,Channel Islands,3,FTT,22071,22071,Political Science,Educational Services,1,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Construction,1,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Manufacturing,1,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Wholesale Trade,1,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Retail Trade,2,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Finance & Insurance,1,,,1,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Real Estate & Rental & Leasing,,,,1,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Educational Services,1,,,2,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Health Care & Social Assistance,4,,,2,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Accommodation & Food Services,2,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Government,2,,,,,
73,Channel Islands,3,FTT,22081,22081,Sociology,Wages - No NAICS Code,,,,1,,
73,Channel Islands,3,FTT,49011,49011,Environmental Studies,Manufacturing,1,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Construction,,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,1,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Information,1,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,2,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",2,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Educational Services,12,"$50,987","$44,544",7,"$61,348","$59,040"
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,10,"$57,639","$62,305",1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,2,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Other Services,1,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Non-Classified,1,,,,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Government,1,,,1,,
73,Channel Islands,3,FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,,,,1,,
73,Channel Islands,3,FTT,49051,49051,Land Resource Management,Government,1,,,,,
73,Channel Islands,4,FTF + FTT,00000,00000,Undeclared/Unknown,Educational Services,1,,,,,
73,Channel Islands,4,FTF + FTT,00000,00000,Undeclared/Unknown,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Wholesale Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,Health Care & Social Assistance,2,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Manufacturing,3,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Retail Trade,3,,,1,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,"Professional, Scientific, & Technical Skills",5,"$65,092","$57,351",2,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Educational Services,7,"$73,873","$77,937",2,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Health Care & Social Assistance,13,"$109,142","$111,787",3,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,04011,04011,Biology,Government,2,,,,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Manufacturing,4,,,2,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Retail Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Finance & Insurance,1,,,,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",4,,,1,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Educational Services,1,,,,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF + FTT,04171,04171,Cell and Molecular Biology,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Utilities,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Construction,3,,,1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Manufacturing,6,"$96,658","$93,415",1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Wholesale Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Retail Trade,6,"$97,266","$98,694",1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Information,5,"$36,690","$77,682",,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Finance & Insurance,12,"$116,729","$118,423",2,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",13,"$102,496","$118,366",1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Admin & Support & Waste Mgmt & Remediation,3,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Educational Services,8,"$75,377","$70,257",1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Health Care & Social Assistance,2,,,1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,"Arts, Entertainment, & Recreation",,,,1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Other Services,2,,,1,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Government,7,"$79,126","$78,516",2,,
73,Channel Islands,4,FTF + FTT,05011,05011,Business Administration,Wages - No NAICS Code,4,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Retail Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Transportation & Warehousing,1,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,"Professional, Scientific, & Technical Skills",3,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Educational Services,4,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Health Care & Social Assistance,3,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Other Services,1,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Government,2,,,,,
73,Channel Islands,4,FTF + FTT,06011,06011,Communications,Wages - No NAICS Code,2,,,,,
73,Channel Islands,4,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Construction,1,,,1,,
73,Channel Islands,4,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,1,,,,,
73,Channel Islands,4,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,1,,,,,
73,Channel Islands,4,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",3,,,,,
73,Channel Islands,4,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,08231 + 08232,08232,Child Development,Educational Services,1,,,,,
73,Channel Islands,4,FTF + FTT,08231 + 08232,08232,Child Development,Health Care & Social Assistance,2,,,,,
73,Channel Islands,4,FTF + FTT,08231 + 08232,08232,Child Development,Wages - No NAICS Code,2,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Wholesale Trade,2,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Retail Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Transportation & Warehousing,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Information,2,,,1,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Educational Services,10,"$69,346","$64,458",3,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",2,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,10021 + 10022,10022,Art,Other Services,2,,,,,
73,Channel Islands,4,FTF + FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,11051,11051,Spanish,Educational Services,2,,,1,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Manufacturing,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Wholesale Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Retail Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Information,2,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Finance & Insurance,2,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,"Professional, Scientific, & Technical Skills",4,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Educational Services,19,"$68,630","$62,480",4,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Other Services,1,,,,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Government,2,,,1,,
73,Channel Islands,4,FTF + FTT,15011,15011,English,Wages - No NAICS Code,4,,,,,
73,Channel Islands,4,FTF + FTT,17011,17011,Mathematics,Construction,1,,,,,
73,Channel Islands,4,FTF + FTT,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF + FTT,17011,17011,Mathematics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,17011,17011,Mathematics,Educational Services,15,"$79,012","$77,109",3,,
73,Channel Islands,4,FTF + FTT,17011,17011,Mathematics,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF + FTT,19025,19025,Applied Physics,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF + FTT,19051,19051,Chemistry,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,4,FTF + FTT,19051,19051,Chemistry,Educational Services,2,,,,,
73,Channel Islands,4,FTF + FTT,19051,19051,Chemistry,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Construction,2,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Manufacturing,6,"$89,590","$88,689",1,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Wholesale Trade,3,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Retail Trade,4,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Information,4,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Finance & Insurance,5,"$83,205","$79,470",,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",8,"$63,754","$65,887",3,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,3,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Educational Services,31,"$71,971","$66,891",5,"$87,532","$75,391"
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,66,"$56,901","$57,679",5,"$39,242","$50,283"
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",2,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Other Services,2,,,2,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Non-Classified,1,,,,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Government,18,"$70,344","$78,573",3,,
73,Channel Islands,4,FTF + FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,8,"$70,518","$69,906",1,,
73,Channel Islands,4,FTF + FTT,22041,22041,Economics,Retail Trade,1,,,,,
73,Channel Islands,4,FTF + FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,22041,22041,Economics,Health Care & Social Assistance,1,,,1,,
73,Channel Islands,4,FTF + FTT,22041,22041,Economics,Government,1,,,,,
73,Channel Islands,4,FTF + FTT,22041,22041,Economics,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Manufacturing,2,,,1,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Retail Trade,3,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Transportation & Warehousing,1,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Information,1,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,2,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Educational Services,15,"$70,647","$64,889",1,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Health Care & Social Assistance,2,,,1,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Accommodation & Food Services,,,,1,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Other Services,1,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Government,2,,,,,
73,Channel Islands,4,FTF + FTT,22051,22051,History,Wages - No NAICS Code,3,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Finance & Insurance,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Management of Companies & Enterprises,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Educational Services,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Other Services,1,,,,,
73,Channel Islands,4,FTF + FTT,22071,22071,Political Science,Government,1,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Finance & Insurance,2,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Educational Services,10,"$65,030","$71,421",1,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Health Care & Social Assistance,8,"$46,518","$56,793",,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Accommodation & Food Services,1,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Government,2,,,,,
73,Channel Islands,4,FTF + FTT,22081,22081,Sociology,Wages - No NAICS Code,4,,,,,
73,Channel Islands,4,FTF + FTT,49011,49011,Environmental Studies,Utilities,1,,,,,
73,Channel Islands,4,FTF + FTT,49011,49011,Environmental Studies,"Professional, Scientific, & Technical Skills",1,,,1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,1,,,,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wholesale Trade,,,,1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,1,,,1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Information,1,,,,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,1,,,,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",4,,,2,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Educational Services,122,"$71,719","$71,135",29,"$89,087","$88,268"
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,8,"$54,769","$59,066",1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",,,,1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,2,,,2,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Other Services,3,,,1,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Government,3,,,,,
73,Channel Islands,4,FTF + FTT,49012 + 49017,49017,Liberal Studies,Wages - No NAICS Code,4,,,3,,
73,Channel Islands,4,FTF + FTT,49051,49051,Land Resource Management,Manufacturing,2,,,,,
73,Channel Islands,4,FTF + FTT,49051,49051,Land Resource Management,Government,1,,,,,
73,Channel Islands,4,FTF + FTT,49051,49051,Land Resource Management,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,Educational Services,1,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,Health Care & Social Assistance,2,,,,,
73,Channel Islands,4,FTF,04011,04011,Biology,"Arts, Entertainment, & Recreation",1,,,,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Manufacturing,2,,,2,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Retail Trade,1,,,,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Finance & Insurance,1,,,,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,"Professional, Scientific, & Technical Skills",2,,,1,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Educational Services,1,,,,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF,04171,04171,Cell and Molecular Biology,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Construction,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Manufacturing,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Information,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Finance & Insurance,3,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,"Professional, Scientific, & Technical Skills",5,"$87,215","$92,196",,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Educational Services,3,,,1,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Other Services,2,,,1,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Government,1,,,,,
73,Channel Islands,4,FTF,05011,05011,Business Administration,Wages - No NAICS Code,4,,,,,
73,Channel Islands,4,FTF,06011,06011,Communications,Transportation & Warehousing,1,,,,,
73,Channel Islands,4,FTF,06011,06011,Communications,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,4,FTF,06011,06011,Communications,Educational Services,1,,,,,
73,Channel Islands,4,FTF,06011,06011,Communications,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF,06011,06011,Communications,Wages - No NAICS Code,2,,,,,
73,Channel Islands,4,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,1,,,,,
73,Channel Islands,4,FTF,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",2,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Transportation & Warehousing,1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Real Estate & Rental & Leasing,1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Educational Services,1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF,10021 + 10022,10022,Art,Other Services,1,,,,,
73,Channel Islands,4,FTF,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,Information,1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,Finance & Insurance,1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,Educational Services,1,,,1,,
73,Channel Islands,4,FTF,15011,15011,English,Health Care & Social Assistance,1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,Government,1,,,,,
73,Channel Islands,4,FTF,15011,15011,English,Wages - No NAICS Code,1,,,,,
73,Channel Islands,4,FTF,17011,17011,Mathematics,"Professional, Scientific, & Technical Skills",1,,,,,
73,Channel Islands,4,FTF,17011,17011,Mathematics,Educational Services,2,,,1,,
