Campus,Student Path,Entry Stat,HEGIS At Exit,Hegis For Tableau,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% Found,,
0,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,91,18,,,,,3,12,16.7%,,
0,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,91,17,,,,,1,13,5.9%,,
0,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,91,16,,,,,1,14,6.3%,,
0,1,FTF + FTT,08011 + 08031 + 08081 + 08225,08225,Education,91,15,,,,,1,15,6.7%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","9,601","$12,793","$22,632","$33,251","$24,531","7,875",1,82.0%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","8,713","$17,065","$29,194","$42,285","$31,186","6,969",2,80.0%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","7,964","$19,572","$33,527","$48,591","$35,231","6,174",3,77.5%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","7,324","$22,106","$36,949","$54,256","$38,481","5,462",4,74.6%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","6,796","$23,166","$39,409","$57,646","$40,980","4,951",5,72.9%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","6,303","$24,456","$41,526","$60,761","$43,688","4,413",6,70.0%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","5,872","$25,627","$44,131","$63,607","$45,688","3,937",7,67.0%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","5,430","$25,647","$45,261","$66,205","$47,294","3,522",8,64.9%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","5,008","$26,667","$47,662","$68,644","$49,201","3,115",9,62.2%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","4,621","$27,853","$49,639","$71,643","$51,099","2,815",10,60.9%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","4,224","$28,311","$50,643","$74,559","$52,466","2,531",11,59.9%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","3,796","$28,379","$53,241","$78,658","$54,766","2,214",12,58.3%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","3,386","$28,567","$55,414","$81,608","$56,847","1,922",13,56.8%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","3,046","$28,340","$57,490","$84,877","$58,320","1,684",14,55.3%,,
0,1,FTF + FTT,08231 + 08232,08232,Child Development,"10,372","2,684","$29,067","$60,181","$87,437","$60,183","1,438",15,53.6%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","10,645","$11,217","$20,144","$31,225","$23,413","8,683",1,81.6%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","9,319","$13,991","$25,850","$40,668","$29,877","7,353",2,78.9%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","8,076","$16,822","$31,422","$49,054","$35,467","6,111",3,75.7%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","6,922","$19,469","$37,312","$57,428","$41,224","5,058",4,73.1%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","5,934","$23,126","$42,875","$63,306","$46,371","4,182",5,70.5%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","5,100","$25,104","$47,641","$69,440","$50,785","3,477",6,68.2%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","4,415","$26,787","$50,606","$73,897","$54,195","2,899",7,65.7%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","3,924","$29,767","$54,967","$78,247","$58,064","2,441",8,62.2%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","3,457","$32,326","$58,511","$81,328","$61,268","2,064",9,59.7%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","3,073","$32,913","$61,112","$83,937","$63,017","1,744",10,56.8%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","2,727","$32,029","$62,864","$88,212","$65,215","1,491",11,54.7%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","2,400","$33,854","$66,674","$92,531","$69,082","1,243",12,51.8%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","2,109","$37,599","$70,957","$96,005","$72,335","1,033",13,49.0%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","1,881","$37,867","$74,851","$98,026","$75,518",852,14,45.3%,,
0,1,FTF + FTT,08351,08351,Kinesiology,"11,764","1,684","$42,530","$78,109","$101,506","$79,079",709,15,42.1%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,229,"$9,008","$19,128","$29,731","$21,426",191,1,83.4%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,183,"$16,370","$28,720","$41,732","$30,327",145,2,79.2%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,148,"$15,437","$30,428","$43,742","$33,808",117,3,79.1%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,122,"$21,173","$37,975","$52,815","$38,302",94,4,77.0%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,99,"$26,994","$47,408","$61,643","$45,298",69,5,69.7%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,75,"$34,535","$52,410","$65,055","$49,861",53,6,70.7%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,63,"$37,680","$56,504","$69,842","$53,119",43,7,68.3%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,42,"$30,827","$56,211","$70,204","$52,938",27,8,64.3%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,29,"$36,737","$61,598","$80,663","$55,849",17,9,58.6%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,19,"$39,221","$66,667","$79,802","$56,974",8,10,42.1%,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,9,,,,,,11,,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,9,,,,,,12,,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,9,,,,,,13,,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,9,,,,,,14,,,
0,1,FTF + FTT,08375,08375,Athletic Training,270,9,,,,,,15,,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$43,782","$62,955","$132,034","$87,917",75,1,93.8%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$44,536","$72,741","$124,191","$92,176",73,2,91.3%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$46,242","$70,359","$135,500","$92,654",71,3,88.8%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$46,114","$66,260","$133,661","$94,593",69,4,86.3%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$41,724","$66,272","$136,160","$93,266",67,5,83.8%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$40,407","$69,313","$124,878","$88,231",68,6,85.0%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$50,442","$68,460","$134,365","$97,173",59,7,73.8%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,80,"$46,818","$68,818","$117,996","$93,199",57,8,71.3%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,75,"$44,857","$65,388","$118,076","$88,723",50,9,66.7%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,50,"$54,746","$70,271","$126,085","$94,038",28,10,56.0%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,30,"$38,987","$67,839","$103,247","$86,112",17,11,56.7%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,12,,,,,3,12,25.0%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,2,,,,,1,13,50.0%,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,1,,,,,,14,,,
0,1,FTF + FTT,08395,08395,Occupational Studies,80,1,,,,,,15,,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,11,"$28,923","$55,382","$72,055","$53,531",11,1,100.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,10,"$37,356","$67,163","$71,169","$57,010",8,2,80.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,10,"$27,296","$68,180","$71,506","$53,142",8,3,80.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,10,"$39,856","$67,096","$90,611","$64,777",7,4,70.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,8,"$25,572","$77,610","$88,765","$60,042",6,5,75.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,8,"$75,399","$85,291","$89,392","$74,166",5,6,62.5%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,7,,,,,4,7,57.1%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,8,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,9,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,10,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,11,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,12,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,13,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,14,50.0%,,
0,1,FTF + FTT,09011 + 09012 + 09013,09013,Engineering,11,6,,,,,3,15,50.0%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",997,"$18,386","$44,327","$67,359","$43,785",646,1,64.8%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",866,"$45,490","$67,410","$78,796","$60,719",549,2,63.4%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",763,"$55,765","$73,523","$85,523","$69,392",467,3,61.2%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",654,"$63,695","$81,245","$92,080","$77,114",366,4,56.0%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",544,"$70,419","$84,639","$96,388","$83,247",283,5,52.0%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",453,"$74,137","$90,613","$103,786","$86,314",214,6,47.2%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",389,"$75,295","$93,453","$108,685","$91,178",168,7,43.2%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",336,"$79,860","$101,368","$119,802","$98,304",131,8,39.0%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",288,"$85,329","$107,519","$128,528","$108,916",103,9,35.8%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",255,"$83,120","$106,453","$124,263","$108,616",80,10,31.4%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",231,"$92,620","$116,207","$129,214","$112,923",65,11,28.1%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",209,"$102,658","$122,017","$140,269","$120,948",49,12,23.4%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",193,"$107,645","$124,592","$146,394","$124,422",42,13,21.8%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",177,"$108,574","$130,216","$156,836","$127,834",29,14,16.4%,,
0,1,FTF + FTT,09021,09021,Aerospace Engineering,"1,163",166,"$115,531","$135,012","$169,790","$142,861",21,15,12.7%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,68,"$19,108","$51,707","$66,693","$44,362",44,1,64.7%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,53,"$45,843","$56,805","$79,341","$60,783",33,2,62.3%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,43,"$46,436","$69,747","$84,284","$66,766",22,3,51.2%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,36,"$45,000","$72,345","$89,519","$69,074",14,4,38.9%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,27,"$50,717","$73,782","$106,580","$81,687",7,5,25.9%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,24,"$53,212","$66,873","$79,390","$68,927",5,6,20.8%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,18,,,,,1,7,5.6%,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,17,,,,,,8,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,9,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,10,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,11,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,12,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,13,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,14,,,
0,1,FTF + FTT,09051,09051,Biomedical Engineering,96,16,,,,,,15,,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186","1,042","$21,059","$43,400","$69,512","$45,907",731,1,70.2%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",876,"$42,953","$67,482","$83,920","$64,180",607,2,69.3%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",703,"$53,349","$75,270","$91,855","$73,688",490,3,69.7%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",597,"$54,393","$80,149","$98,623","$78,563",402,4,67.3%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",509,"$57,976","$84,474","$102,654","$81,898",323,5,63.5%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",426,"$67,498","$90,281","$113,153","$88,530",251,6,58.9%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",369,"$73,277","$94,888","$118,103","$95,882",206,7,55.8%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",321,"$76,003","$102,160","$128,844","$100,587",169,8,52.6%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",281,"$77,983","$106,324","$129,356","$104,363",133,9,47.3%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",251,"$84,759","$110,833","$138,150","$112,101",115,10,45.8%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",229,"$90,809","$113,762","$141,806","$117,409",102,11,44.5%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",206,"$92,606","$115,336","$148,243","$120,814",88,12,42.7%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",185,"$99,336","$119,482","$139,908","$124,661",74,13,40.0%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",171,"$105,584","$123,915","$156,780","$138,495",65,14,38.0%,,
0,1,FTF + FTT,09061,09061,Chemical Engineering,"1,186",151,"$96,611","$123,737","$150,187","$127,874",49,15,32.5%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","4,148","$29,224","$52,721","$68,106","$49,444","3,307",1,79.7%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","3,766","$45,792","$65,786","$78,187","$61,645","2,973",2,78.9%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","3,393","$54,457","$71,076","$84,251","$68,040","2,643",3,77.9%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","3,079","$60,171","$76,063","$90,674","$74,269","2,347",4,76.2%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","2,726","$62,560","$80,389","$95,417","$78,511","2,040",5,74.8%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","2,434","$67,405","$85,808","$101,689","$84,175","1,772",6,72.8%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","2,128","$70,325","$90,233","$105,899","$88,694","1,506",7,70.8%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","1,836","$74,810","$94,948","$112,338","$93,797","1,267",8,69.0%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","1,571","$81,766","$100,323","$118,196","$100,545","1,035",9,65.9%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","1,361","$83,432","$104,452","$122,814","$104,348",863,10,63.4%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","1,196","$87,531","$108,168","$126,395","$108,904",743,11,62.1%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605","1,047","$92,091","$111,265","$131,088","$112,693",615,12,58.7%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605",878,"$92,796","$111,362","$133,737","$122,830",478,13,54.4%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605",765,"$97,039","$115,971","$136,478","$120,610",382,14,49.9%,,
0,1,FTF + FTT,09081,09081,Civil Engineering,"4,605",678,"$101,799","$118,558","$140,356","$125,835",311,15,45.9%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","3,968","$23,116","$48,616","$71,268","$48,594","2,996",1,75.5%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","3,562","$44,286","$69,211","$85,217","$64,781","2,603",2,73.1%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","3,183","$52,348","$74,971","$91,921","$71,790","2,254",3,70.8%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","2,901","$56,158","$80,288","$97,861","$77,162","2,006",4,69.1%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","2,670","$60,502","$86,347","$104,825","$83,285","1,806",5,67.6%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","2,462","$64,789","$89,119","$109,450","$87,849","1,627",6,66.1%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","2,305","$66,548","$92,607","$112,566","$90,652","1,502",7,65.2%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","2,138","$67,706","$94,692","$116,343","$93,490","1,369",8,64.0%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,994","$71,311","$98,841","$123,192","$97,987","1,251",9,62.7%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,890","$76,190","$101,612","$126,221","$102,168","1,169",10,61.9%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,756","$78,761","$104,699","$130,781","$105,217","1,065",11,60.6%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,623","$77,670","$105,542","$133,680","$107,809",965,12,59.5%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,448","$75,006","$108,638","$138,678","$109,977",858,13,59.3%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,272","$77,797","$111,892","$143,117","$113,615",715,14,56.2%,,
0,1,FTF + FTT,09091,09091,Electrical Engineering,"4,341","1,076","$75,792","$113,653","$143,512","$114,077",578,15,53.7%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583","1,322","$19,731","$44,329","$70,130","$46,696",916,1,69.3%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583","1,125","$39,297","$65,622","$82,395","$61,412",761,2,67.6%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",944,"$49,485","$73,386","$90,473","$70,293",612,3,64.8%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",802,"$55,707","$81,007","$95,305","$78,152",506,4,63.1%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",674,"$62,659","$85,509","$102,163","$83,461",410,5,60.8%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",575,"$68,727","$91,171","$109,516","$90,804",321,6,55.8%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",497,"$68,554","$95,323","$114,758","$94,900",255,7,51.3%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",440,"$75,338","$101,332","$122,412","$98,559",209,8,47.5%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",405,"$75,967","$105,142","$127,932","$111,091",182,9,44.9%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",358,"$78,591","$106,044","$133,801","$120,771",152,10,42.5%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",317,"$82,808","$111,877","$136,859","$130,242",123,11,38.8%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",270,"$90,047","$116,339","$149,712","$147,677",85,12,31.5%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",236,"$90,309","$121,001","$150,165","$163,866",59,13,25.0%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",201,"$89,589","$111,203","$151,599","$169,900",32,14,15.9%,,
0,1,FTF + FTT,09094,09094,Computer Engineering,"1,583",184,"$86,973","$107,329","$155,502","$200,181",20,15,10.9%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","5,028","$31,826","$53,287","$68,636","$50,770","3,854",1,76.7%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","4,287","$52,822","$68,739","$80,220","$65,848","3,209",2,74.9%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","3,638","$60,014","$74,553","$87,394","$72,972","2,669",3,73.4%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","3,125","$65,960","$80,408","$93,587","$79,268","2,197",4,70.3%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","2,670","$70,732","$86,300","$100,660","$85,334","1,814",5,67.9%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","2,283","$73,863","$90,017","$107,527","$90,957","1,499",6,65.7%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,951","$77,310","$94,582","$113,020","$96,250","1,214",7,62.2%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,726","$79,950","$98,510","$118,384","$100,749","1,005",8,58.2%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,517","$84,447","$104,224","$125,342","$108,158",835,9,55.0%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,341","$86,889","$108,728","$132,229","$113,909",702,10,52.3%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,223","$91,059","$112,142","$138,501","$118,962",608,11,49.7%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799","1,099","$94,146","$115,703","$143,716","$124,894",502,12,45.7%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799",977,"$94,966","$118,772","$146,416","$125,335",404,13,41.4%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799",875,"$98,856","$122,439","$151,424","$128,256",313,14,35.8%,,
0,1,FTF + FTT,09101,09101,Mechanical Engineering,"5,799",795,"$100,956","$122,087","$158,101","$135,325",247,15,31.1%,,
0,1,FTF + FTT,09131,09131,Industrial Engineering,648,572,"$34,224","$55,754","$68,055","$51,724",417,1,72.9%,,
0,1,FTF + FTT,09131,09131,Industrial Engineering,648,502,"$55,125","$68,515","$77,752","$63,745",350,2,69.7%,,
0,1,FTF + FTT,09131,09131,Industrial Engineering,648,420,"$59,188","$72,155","$83,929","$67,187",282,3,67.1%,,
