Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08011,08011,"Education, Graduate Degree",122,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08021,08021,"Elementary Education, Graduate Degree",46,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08031,08031,"Secondary Education, Graduate Degree",27,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08081,08081,"Special Education, Graduate Degree",25,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08211,08211,"Foundations of Education, Graduate Degree",32,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08221,08221,"Educational Psychology, Graduate Degree",15,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08261,08261,"Counseling and Guidance, Graduate Degree",66,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08271,08271,"Educational Administration, Graduate Degree",40,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08272 + 08273,08273,"Educational Leadership (EdD), Graduate Degree",36,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,1,1,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,1,1,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08351,08351,"Kinesiology/Physical Education, Graduate Degree",75,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08355,08355,"Exercise Physiology, Graduate Degree",6,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,11
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,12
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,13
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,14
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08395,08395,"Occupational Studies, Graduate Degree",22,,,,,,15
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,1
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,2
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,3
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,4
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,5
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,6
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,7
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,8
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,9
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,10
40,Long Beach,6,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",08992,08992,"Instructional Media/Technology, Graduate Degree",37,,,,,,11
