Campus,Location,Student Path,Entry Stat,HEGIS at Exit,HEGIS For Tableau,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Finance & Insurance,7,"$57,452.00","$70,480.00",4,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Real Estate & Rental & Leasing,1,,,1,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,"Professional, Scientific, & Technical Skills",2,,,3,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,5,"$55,221.00","$43,527.00",1,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Educational Services,4,,,5,"$15,278.00","$24,257.00"
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Health Care & Social Assistance,5,"$40,475.00","$39,410.00",5,"$54,465.00","$43,728.00"
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",3,,,,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Other Services,2,,,1,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Government,3,,,1,,
10,Pomona ,3,FTT,20011 + 20013,20013,Psychology,Wages - No NAICS Code,1,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Manufacturing,1,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Wholesale Trade,1,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Transportation & Warehousing,,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Information,2,,,,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Finance & Insurance,3,,,,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Real Estate & Rental & Leasing,,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,"Professional, Scientific, & Technical Skills",1,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Educational Services,1,,,,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Health Care & Social Assistance,2,,,1,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Government,3,,,3,,
10,Pomona ,3,FTT,20991,20991,Behavioral Science,Wages - No NAICS Code,2,,,1,,
10,Pomona ,3,FTT,22011,22011,Social Science,Wholesale Trade,1,,,1,,
10,Pomona ,3,FTT,22011,22011,Social Science,"Professional, Scientific, & Technical Skills",,,,1,,
10,Pomona ,3,FTT,22011,22011,Social Science,Educational Services,2,,,1,,
10,Pomona ,3,FTT,22011,22011,Social Science,Health Care & Social Assistance,1,,,,,
10,Pomona ,3,FTT,22011,22011,Social Science,Government,1,,,,,
10,Pomona ,3,FTT,22021,22021,Anthropology,Health Care & Social Assistance,1,,,1,,
10,Pomona ,3,FTT,22021,22021,Anthropology,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,3,FTT,22041,22041,Economics,Wholesale Trade,1,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,Retail Trade,2,,,,,
10,Pomona ,3,FTT,22041,22041,Economics,Finance & Insurance,1,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,"Professional, Scientific, & Technical Skills",1,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,Management of Companies & Enterprises,,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,Educational Services,2,,,1,,
10,Pomona ,3,FTT,22041,22041,Economics,Accommodation & Food Services,1,,,,,
10,Pomona ,3,FTT,22041,22041,Economics,Wages - No NAICS Code,1,,,,,
10,Pomona ,3,FTT,22051,22051,History,Manufacturing,1,,,1,,
10,Pomona ,3,FTT,22051,22051,History,Wholesale Trade,1,,,,,
10,Pomona ,3,FTT,22051,22051,History,Finance & Insurance,1,,,1,,
10,Pomona ,3,FTT,22051,22051,History,"Professional, Scientific, & Technical Skills",3,,,3,,
10,Pomona ,3,FTT,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,3,,,2,,
10,Pomona ,3,FTT,22051,22051,History,Educational Services,4,,,1,,
10,Pomona ,3,FTT,22051,22051,History,Health Care & Social Assistance,1,,,1,,
10,Pomona ,3,FTT,22051,22051,History,Government,2,,,1,,
10,Pomona ,3,FTT,22051,22051,History,Wages - No NAICS Code,3,,,1,,
10,Pomona ,3,FTT,22061 + 22063,22063,Geography,Manufacturing,1,,,1,,
10,Pomona ,3,FTT,22061 + 22063,22063,Geography,Finance & Insurance,1,,,,,
10,Pomona ,3,FTT,22061 + 22063,22063,Geography,Admin & Support & Waste Mgmt & Remediation,1,,,1,,
10,Pomona ,3,FTT,22071,22071,Political Science,Utilities,2,,,1,,
10,Pomona ,3,FTT,22071,22071,Political Science,Construction,2,,,,,
10,Pomona ,3,FTT,22071,22071,Political Science,Retail Trade,2,,,1,,
10,Pomona ,3,FTT,22071,22071,Political Science,Transportation & Warehousing,1,,,,,
10,Pomona ,3,FTT,22071,22071,Political Science,Information,1,,,,,
10,Pomona ,3,FTT,22071,22071,Political Science,Finance & Insurance,1,,,,,
10,Pomona ,3,FTT,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",2,,,1,,
10,Pomona ,3,FTT,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
10,Pomona ,3,FTT,22071,22071,Political Science,Educational Services,1,,,,,
10,Pomona ,3,FTT,22071,22071,Political Science,Government,5,"$119,836.00","$109,253.00",5,"$86,379.00","$108,424.00"
10,Pomona ,3,FTT,22081,22081,Sociology,Construction,2,,,,,
10,Pomona ,3,FTT,22081,22081,Sociology,Manufacturing,1,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Wholesale Trade,1,,,,,
10,Pomona ,3,FTT,22081,22081,Sociology,Retail Trade,2,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Transportation & Warehousing,1,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Information,2,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Finance & Insurance,4,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,1,,,,,
10,Pomona ,3,FTT,22081,22081,Sociology,Educational Services,3,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Health Care & Social Assistance,3,,,,,
10,Pomona ,3,FTT,22081,22081,Sociology,Accommodation & Food Services,1,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Other Services,3,,,1,,
10,Pomona ,3,FTT,22081,22081,Sociology,Government,9,"$48,591.00","$54,010.00",7,"$89,958.00","$95,452.00"
10,Pomona ,3,FTT,22991,22991,Ethnic Studies,Educational Services,1,,,,,
10,Pomona ,3,FTT,22991,22991,Ethnic Studies,Health Care & Social Assistance,1,,,,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Construction,1,,,,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Manufacturing,4,,,3,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Wholesale Trade,1,,,,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Retail Trade,1,,,2,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,,,,1,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Finance & Insurance,4,,,2,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,"Professional, Scientific, & Technical Skills",5,"$55,475.00","$52,761.00",2,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,5,"$5,261.00","$16,163.00",1,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Educational Services,24,"$36,552.00","$40,241.00",17,"$69,756.00","$58,684.00"
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,8,"$30,463.00","$32,993.00",2,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,1,,,,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Other Services,2,,,1,,
10,Pomona ,3,FTT,49012 + 49017,49017,Liberal Studies,Government,5,"$72,903.00","$57,848.00",4,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Manufacturing,3,,,,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Retail Trade,2,,,,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Information,1,,,,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Finance & Insurance,1,,,,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",2,,,3,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Educational Services,7,"$77,320.00","$72,803.00",5,"$92,725.00","$77,983.00"
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Health Care & Social Assistance,8,"$84,096.00","$123,829.00",4,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Accommodation & Food Services,,,,1,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Government,8,"$80,623.00","$75,703.00",2,,
10,Pomona ,4,FTF + FTT,0,0,Undeclared/Unknown,Wages - No NAICS Code,1,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,"Agriculture, Forestry, Fishing, & Hunting",3,,,1,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Manufacturing,2,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Wholesale Trade,,,,2,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Retail Trade,2,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Information,1,,,1,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Real Estate & Rental & Leasing,1,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,"Professional, Scientific, & Technical Skills",1,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Admin & Support & Waste Mgmt & Remediation,,,,1,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Educational Services,19,"$87,172.00","$82,428.00",15,"$107,606.00","$101,232.00"
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Health Care & Social Assistance,3,,,,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,"Arts, Entertainment, & Recreation",,,,1,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Government,1,,,1,,
10,Pomona ,4,FTF + FTT,01011 + 01012 + 01021 + 01031 + 01081 + 01091,1091,Agriculture/Agricultural Science & Horticulture,Wages - No NAICS Code,1,,,1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Construction,1,,,,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Manufacturing,3,,,1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Wholesale Trade,6,"$113,420.00","$113,570.00",1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Retail Trade,1,,,2,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Transportation & Warehousing,1,,,,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Information,1,,,1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Finance & Insurance,1,,,,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,"Professional, Scientific, & Technical Skills",108,"$113,663.00","$115,403.00",45,"$116,225.00","$123,322.00"
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Educational Services,36,"$68,327.00","$71,765.00",20,"$91,994.00","$85,146.00"
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Health Care & Social Assistance,12,"$90,623.00","$98,255.00",7,"$119,455.00","$132,575.00"
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Accommodation & Food Services,2,,,,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Other Services,6,"$69,499.00","$70,720.00",5,"$87,829.00","$89,777.00"
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Government,6,"$81,913.00","$84,789.00",3,,
10,Pomona ,4,FTF + FTT,01041 + 01043,1043,Animal Science/Animal Health Science,Wages - No NAICS Code,1,,,,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Construction,2,,,,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Manufacturing,2,,,,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Wholesale Trade,1,,,1,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Retail Trade,4,,,1,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,"Professional, Scientific, & Technical Skills",1,,,,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Educational Services,4,,,2,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Accommodation & Food Services,1,,,,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Government,,,,1,,
10,Pomona ,4,FTF + FTT,1121,1121,Agricultural Business,Wages - No NAICS Code,1,,,,,
10,Pomona ,4,FTF + FTT,01130 + 01131,1131,Food Science and Technology,Manufacturing,2,,,1,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,Retail Trade,1,,,,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,Information,1,,,,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,"Professional, Scientific, & Technical Skills",2,,,1,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,Admin & Support & Waste Mgmt & Remediation,1,,,,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,Educational Services,3,,,2,,
10,Pomona ,4,FTF + FTT,01991 + 01993,1993,Agricultural Biology and Plant & Irrigation Science,Government,1,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Construction,2,,,3,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Wholesale Trade,1,,,1,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Retail Trade,1,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Transportation & Warehousing,2,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Real Estate & Rental & Leasing,3,,,1,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,"Professional, Scientific, & Technical Skills",42,"$75,011.00","$76,632.00",21,"$90,838.00","$106,616.00"
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Management of Companies & Enterprises,1,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Admin & Support & Waste Mgmt & Remediation,3,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Educational Services,7,"$52,552.00","$52,241.00",2,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Health Care & Social Assistance,3,,,1,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Other Services,,,,2,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Government,2,,,,,
10,Pomona ,4,FTF + FTT,2021,2021,Architecture,Wages - No NAICS Code,1,,,1,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Utilities,1,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Construction,3,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Manufacturing,1,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Wholesale Trade,1,,,2,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,"Professional, Scientific, & Technical Skills",11,"$73,456.00","$70,383.00",3,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Admin & Support & Waste Mgmt & Remediation,2,,,2,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Educational Services,2,,,1,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Health Care & Social Assistance,2,,,1,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Other Services,1,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Government,2,,,,,
10,Pomona ,4,FTF + FTT,2041,2041,Landscape Architecture,Wages - No NAICS Code,2,,,3,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Utilities,1,,,,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Construction,7,"$124,213.00","$134,409.00",,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Manufacturing,3,,,1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Retail Trade,,,,1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Transportation & Warehousing,2,,,,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Finance & Insurance,3,,,1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Real Estate & Rental & Leasing,1,,,4,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,"Professional, Scientific, & Technical Skills",15,"$83,902.00","$82,361.00",,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Admin & Support & Waste Mgmt & Remediation,3,,,,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Educational Services,9,"$58,862.00","$55,621.00",4,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Health Care & Social Assistance,5,"$51,694.00","$73,027.00",1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Accommodation & Food Services,,,,1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Other Services,2,,,1,,
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Government,46,"$103,037.00","$107,059.00",18,"$117,661.00","$123,008.00"
10,Pomona ,4,FTF + FTT,2061,2061,City and Regional Planning,Wages - No NAICS Code,7,"$147,266.00","$135,659.00",2,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Utilities,2,,,1,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Construction,1,,,,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Manufacturing,12,"$84,973.00","$92,951.00",3,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Wholesale Trade,3,,,2,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Retail Trade,27,"$129,677.00","$119,105.00",14,"$154,361.00","$146,631.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Finance & Insurance,4,,,1,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,"Professional, Scientific, & Technical Skills",34,"$95,813.00","$108,407.00",10,"$120,823.00","$123,330.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Management of Companies & Enterprises,1,,,,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Admin & Support & Waste Mgmt & Remediation,11,"$134,759.00","$118,694.00",7,"$98,910.00","$99,468.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Educational Services,67,"$80,709.00","$74,947.00",35,"$95,686.00","$101,844.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Health Care & Social Assistance,77,"$121,989.00","$128,341.00",38,"$128,391.00","$134,525.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Accommodation & Food Services,1,,,2,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Other Services,6,"$47,606.00","$52,658.00",3,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Non-Classified,1,,,,,
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Government,11,"$109,554.00","$120,805.00",8,"$123,593.00","$163,117.00"
10,Pomona ,4,FTF + FTT,4011,4011,Biology,Wages - No NAICS Code,5,"$97,030.00","$98,326.00",4,,
10,Pomona ,4,FTF + FTT,04012 + 04201,4201,Environmental Biology & Ecology,"Professional, Scientific, & Technical Skills",1,,,,,
10,Pomona ,4,FTF + FTT,04012 + 04201,4201,Environmental Biology & Ecology,Other Services,1,,,,,
10,Pomona ,4,FTF + FTT,04012 + 04201,4201,Environmental Biology & Ecology,Government,1,,,,,
10,Pomona ,4,FTF + FTT,04012 + 04201,4201,Environmental Biology & Ecology,Wages - No NAICS Code,1,,,,,
10,Pomona ,4,FTF + FTT,4021,4021,Botany,"Professional, Scientific, & Technical Skills",1,,,,,
10,Pomona ,4,FTF + FTT,4021,4021,Botany,Educational Services,1,,,,,
10,Pomona ,4,FTF + FTT,4021,4021,Botany,Health Care & Social Assistance,,,,1,,
10,Pomona ,4,FTF + FTT,4021,4021,Botany,Wages - No NAICS Code,1,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Utilities,1,,,2,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Construction,1,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,"Professional, Scientific, & Technical Skills",7,"$79,505.00","$101,479.00",3,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Admin & Support & Waste Mgmt & Remediation,2,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Educational Services,8,"$53,943.00","$58,868.00",3,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Health Care & Social Assistance,1,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,"Arts, Entertainment, & Recreation",1,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Other Services,1,,,,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Government,2,,,1,,
10,Pomona ,4,FTF + FTT,4071,4071,Zoology,Wages - No NAICS Code,2,,,,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Manufacturing,4,,,3,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Wholesale Trade,1,,,1,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Retail Trade,7,"$138,474.00","$141,450.00",5,"$157,554.00","$159,078.00"
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,"Professional, Scientific, & Technical Skills",5,"$80,295.00","$68,654.00",4,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Educational Services,8,"$80,395.00","$78,397.00",5,"$99,925.00","$101,418.00"
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Health Care & Social Assistance,30,"$102,534.00","$117,515.00",18,"$115,487.00","$117,938.00"
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Other Services,,,,1,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Government,6,"$90,464.00","$103,750.00",2,,
10,Pomona ,4,FTF + FTT,4111,4111,Microbiology,Wages - No NAICS Code,2,,,,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Utilities,1,,,,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Manufacturing,6,"$86,523.00","$104,737.00",4,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Wholesale Trade,,,,1,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Retail Trade,6,"$155,232.00","$154,319.00",1,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,"Professional, Scientific, & Technical Skills",5,"$87,664.00","$84,147.00",1,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Admin & Support & Waste Mgmt & Remediation,3,,,,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Educational Services,11,"$75,722.00","$75,234.00",2,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Health Care & Social Assistance,22,"$113,196.00","$123,035.00",4,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Other Services,3,,,,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Government,1,,,,,
10,Pomona ,4,FTF + FTT,4991,4991,Biotechnology,Wages - No NAICS Code,1,,,1,,
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",3,,,1,,
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Mining,1,,,,,
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Utilities,35,"$101,684.00","$107,066.00",9,"$117,653.00","$116,316.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Construction,19,"$96,489.00","$99,727.00",5,"$49,888.00","$53,029.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Manufacturing,114,"$104,512.00","$107,498.00",47,"$119,708.00","$141,030.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Wholesale Trade,69,"$78,970.00","$90,760.00",29,"$112,655.00","$131,253.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Retail Trade,46,"$69,906.00","$88,283.00",11,"$69,541.00","$75,514.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Transportation & Warehousing,28,"$87,863.00","$98,027.00",10,"$110,804.00","$96,296.00"
10,Pomona ,4,FTF + FTT,5011,5011,Business Administration,Information,38,"$110,636.00","$108,834.00",9,"$90,814.00","$96,959.00"
