Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9091,9091,"Electrical Engineering, Graduate Degree",Government,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9091,9091,"Electrical Engineering, Graduate Degree",Wages - No NAICS Code,4,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree","Agriculture, Forestry, Fishing, & Hunting",,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Utilities,5,"$131,540","$140,600",2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Manufacturing,47,"$116,821","$118,271",21,"$139,901","$147,428"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Wholesale Trade,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Transportation & Warehousing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree","Professional, Scientific, & Technical Skills",8,"$102,954","$109,827",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,5,"$111,951","$112,134",1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Educational Services,4,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Health Care & Social Assistance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree","Arts, Entertainment, & Recreation",2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9101,9101,"Mechanical Engineering, Graduate Degree",Wages - No NAICS Code,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Mining,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Utilities,4,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Manufacturing,3,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Finance & Insurance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree","Professional, Scientific, & Technical Skills",5,"$83,649","$91,211",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Educational Services,3,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Government,8,"$77,404","$73,894",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",9221,9221,"Environmental Engineering, Graduate Degree",Wages - No NAICS Code,4,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Wholesale Trade,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Real Estate & Rental & Leasing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree","Professional, Scientific, & Technical Skills",4,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Management of Companies & Enterprises,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Educational Services,10,"$30,582","$31,012",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Health Care & Social Assistance,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree","Arts, Entertainment, & Recreation",1,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Other Services,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Government,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10021,10021,"Art, Graduate Degree",Wages - No NAICS Code,5,"$30,421","$35,119",3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Manufacturing,4,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Wholesale Trade,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Retail Trade,6,"$47,444","$42,666",3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Transportation & Warehousing,3,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Information,4,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Real Estate & Rental & Leasing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree","Professional, Scientific, & Technical Skills",4,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Educational Services,63,"$53,672","$57,656",34,"$69,912","$74,927"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Health Care & Social Assistance,1,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree","Arts, Entertainment, & Recreation",5,"$38,338","$37,716",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Accommodation & Food Services,2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Government,3,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10022,10022,"Art - Studio/Performance, Graduate Degree",Wages - No NAICS Code,10,"$66,357","$67,581",7,"$87,855","$74,654"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree","Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",Information,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",Educational Services,2,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",Accommodation & Food Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10031,10031,"Art History, Graduate Degree",Wages - No NAICS Code,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Manufacturing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Wholesale Trade,3,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Retail Trade,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Information,1,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Finance & Insurance,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Real Estate & Rental & Leasing,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree","Professional, Scientific, & Technical Skills",5,"$45,663","$68,812",2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Educational Services,44,"$60,686","$58,738",17,"$46,237","$53,886"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Health Care & Social Assistance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree","Arts, Entertainment, & Recreation",4,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Accommodation & Food Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Other Services,5,"$35,404","$53,419",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10041,10041,"Music - Performance, Graduate Degree",Wages - No NAICS Code,2,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",Information,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",Finance & Insurance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree","Professional, Scientific, & Technical Skills",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",Educational Services,9,"$30,556","$39,090",5,"$39,432","$38,761"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",Health Care & Social Assistance,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10051,10051,"Music, Graduate Degree",Other Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Wholesale Trade,3,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Retail Trade,2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Information,4,,,6,"$2,366","$11,833"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Finance & Insurance,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Real Estate & Rental & Leasing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree","Professional, Scientific, & Technical Skills",5,"$18,351","$22,159",1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,2,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Educational Services,24,"$26,017","$38,622",15,"$47,820","$60,617"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Health Care & Social Assistance,3,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree","Arts, Entertainment, & Recreation",8,"$37,021","$45,398",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Accommodation & Food Services,3,,,5,"$47,058","$44,070"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Other Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",10072,10072,"Theatre Arts - Performance, Graduate Degree",Wages - No NAICS Code,4,,,4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Manufacturing,3,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Retail Trade,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree","Professional, Scientific, & Technical Skills",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Educational Services,11,"$67,505","$63,742",9,"$76,368","$79,113"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Health Care & Social Assistance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Other Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11021,11021,"French, Graduate Degree",Wages - No NAICS Code,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11031,11031,"German, Graduate Degree",Educational Services,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11031,11031,"German, Graduate Degree",Wages - No NAICS Code,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11051,11051,"Spanish, Graduate Degree",Educational Services,45,"$72,680","$75,881",22,"$86,813","$76,624"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11051,11051,"Spanish, Graduate Degree",Health Care & Social Assistance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11051,11051,"Spanish, Graduate Degree",Accommodation & Food Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11051,11051,"Spanish, Graduate Degree",Other Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",11051,11051,"Spanish, Graduate Degree",Wages - No NAICS Code,3,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree","Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Manufacturing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Finance & Insurance,5,"$106,719","$113,751",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree","Professional, Scientific, & Technical Skills",2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,8,"$82,058","$89,532",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Educational Services,74,"$119,011","$123,824",26,"$133,331","$149,749"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Health Care & Social Assistance,536,"$142,752","$151,985",201,"$201,581","$188,826"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Accommodation & Food Services,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Other Services,5,"$165,091","$163,615",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Non-Classified,4,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Government,24,"$144,890","$147,580",10,"$153,554","$143,047"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12031 + 12032 + 12033,12033,"Nursing, Graduate Degree",Wages - No NAICS Code,11,"$128,232","$117,729",2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Utilities,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Construction,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Manufacturing,4,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Wholesale Trade,4,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Retail Trade,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Finance & Insurance,6,"$72,579","$93,559",2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Real Estate & Rental & Leasing,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree","Professional, Scientific, & Technical Skills",8,"$44,969","$52,148",1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Management of Companies & Enterprises,2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Educational Services,19,"$60,638","$68,301",3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Health Care & Social Assistance,36,"$72,954","$70,517",2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree","Arts, Entertainment, & Recreation",2,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Accommodation & Food Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Other Services,5,"$54,840","$43,336",1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Government,31,"$88,629","$90,304",6,"$92,701","$95,915"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12141,12141,"Health Education, Graduate Degree",Wages - No NAICS Code,9,"$79,362","$92,456",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Wholesale Trade,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Finance & Insurance,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree","Professional, Scientific, & Technical Skills",,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,3,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Educational Services,108,"$82,995","$80,277",55,"$93,586","$86,275"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Health Care & Social Assistance,55,"$70,487","$66,958",21,"$62,749","$70,360"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree","Arts, Entertainment, & Recreation",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Government,3,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",12201,12201,"Communicative Disorders, Graduate Degree",Wages - No NAICS Code,1,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",13051,13051,"Marriage, Family, and Child Counseling, Graduate Degree","Professional, Scientific, & Technical Skills",,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",13051,13051,"Marriage, Family, and Child Counseling, Graduate Degree",Educational Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",13051,13051,"Marriage, Family, and Child Counseling, Graduate Degree",Health Care & Social Assistance,11,"$53,898","$48,491",7,"$67,923","$54,062"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",13051,13051,"Marriage, Family, and Child Counseling, Graduate Degree",Government,2,,,4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree","Agriculture, Forestry, Fishing, & Hunting",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Utilities,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Manufacturing,3,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Wholesale Trade,4,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Retail Trade,5,"$39,996","$33,661",1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Transportation & Warehousing,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Information,4,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Finance & Insurance,3,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Real Estate & Rental & Leasing,2,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree","Professional, Scientific, & Technical Skills",10,"$52,368","$40,687",5,"$70,658","$107,674"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,3,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Educational Services,112,"$66,474","$64,430",43,"$93,411","$85,650"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Health Care & Social Assistance,5,"$25,463","$28,433",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree","Arts, Entertainment, & Recreation",3,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Accommodation & Food Services,6,"$33,058","$38,135",,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Other Services,6,"$34,913","$50,040",4,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Government,2,,,3,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15011,15011,"English, Graduate Degree",Wages - No NAICS Code,18,"$52,378","$51,806",7,"$53,051","$51,764"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Manufacturing,4,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Wholesale Trade,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Information,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree","Professional, Scientific, & Technical Skills",4,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Admin & Support & Waste Mgmt & Remediation,1,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Educational Services,18,"$50,451","$57,773",11,"$64,019","$69,764"
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree","Arts, Entertainment, & Recreation",1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Accommodation & Food Services,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Government,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15051,15051,"Linguistics, Graduate Degree",Wages - No NAICS Code,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Utilities,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Construction,1,,,,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Wholesale Trade,4,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Retail Trade,3,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Transportation & Warehousing,,,,1,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Information,1,,,2,,
50,5,"Postbacc, Postbacc/Cred, Masters, Doctoral, and NA",15061,15061,"Speech Communication, Graduate Degree",Finance & Insurance,7,"$83,174","$96,023",3,,
